Date,n,P,score_window
2024-06-12,12,0.3,527.0916666666708
2024-06-13,12,0.3,527.0916666666708
2024-06-14,12,0.3,567.5749999999971
2024-06-18,12,0.3,628.6749999999993
2024-06-19,12,0.3,628.6749999999993
2024-06-20,12,0.3,628.6749999999993
2024-06-21,12,0.3,628.6749999999993
2024-06-24,12,0.3,416.5656249999993
2024-06-25,14,0.3,395.59321428571275
2024-06-26,12,0.3,443.99895833332266
2024-06-27,12,0.3,483.49895833332266
2024-06-28,12,0.3,564.8920833333214
2024-07-01,12,0.3,457.5558333333247
2024-07-02,12,0.3,474.605833333324
2024-07-03,12,0.3,474.605833333324
2024-07-04,12,0.28,379.9795833333228
2024-07-05,12,0.28,236.49433333332126
2024-07-08,12,0.28,216.444333333322
2024-07-09,28,0.1,62.154791666649544
2024-07-10,12,0.22,58.16658333332816
2024-07-11,26,0.22,188.62362179485717
2024-07-12,20,0.16,258.4873333333271
2024-07-15,20,0.16,190.73733333332711
2024-07-16,20,0.16,190.73733333332711
2024-07-18,20,0.16,190.73733333332711
2024-07-19,20,0.16,276.1289999999972
2024-07-22,20,0.16,321.0793999999987
2024-07-23,30,0.24,343.13859999999113
2024-07-24,30,0.3,314.07516666666925
2024-07-25,30,0.3,181.26683333333494
2024-07-26,30,0.3,207.1668333333364
2024-07-29,30,0.3,232.95483333333686
2024-07-30,30,0.24,293.6339999999982
2024-07-31,28,0.1,255.33869047617918
2024-08-01,28,0.1,297.7220238095142
2024-08-02,28,0.1,330.6303571428398
2024-08-05,28,0.1,315.18035714283906
2024-08-06,28,0.1,364.49803571426673
2024-08-07,30,0.24,409.67759999999544
2024-08-08,28,0.1,418.77303571426455
2024-08-09,30,0.28,475.6417666666639
2024-08-12,30,0.28,475.6417666666639
2024-08-13,30,0.26,598.9488166666561
2024-08-14,30,0.26,684.9305166666563
2024-08-16,30,0.26,684.9305166666563
2024-08-19,30,0.26,660.2799333333242
2024-08-20,30,0.26,575.0437833333235
2024-08-21,30,0.26,515.70211666666
2024-08-22,18,0.22,470.0039999999899
2024-08-23,18,0.22,556.212333333322
2024-08-26,18,0.22,480.56233333332057
2024-08-27,14,0.14,452.13399999999456
2024-08-28,12,0.22,385.3225416666646
2024-08-29,12,0.22,394.29754166666316
2024-08-30,12,0.2,406.37791666666453
2024-09-02,12,0.2,406.37791666666453
2024-09-03,12,0.2,414.19458333333023
2024-09-04,14,0.18,348.5597976190402
2024-09-05,14,0.18,378.9755714285602
2024-09-06,14,0.18,353.0089047618967
2024-09-09,14,0.16,370.32171428571746
2024-09-10,14,0.16,362.0300476190532
2024-09-11,18,0.14,310.81100000000515
2024-09-12,30,0.12,280.54530000000887
2024-09-13,30,0.12,263.0703000000067
2024-09-16,30,0.12,194.35363333333953
2024-09-17,30,0.12,155.28696666666656
2024-09-18,30,0.12,177.48696666666729
2024-09-19,24,0.12,126.68454166666561
2024-09-20,24,0.12,179.60954166666488
2024-09-23,12,0.1,209.86791666666613
2024-09-24,12,0.1,185.55229166666686
2024-09-25,12,0.1,281.95479166666337
2024-09-26,20,0.12,291.44461666666757
2024-09-27,12,0.1,297.75291666666453
2024-09-30,12,0.1,295.48624999999447
2024-10-01,14,0.3,366.0809523809512
2024-10-03,14,0.3,366.0809523809512
2024-10-04,14,0.3,364.6023214285742
2024-10-07,30,0.26,354.566083333335
2024-10-08,12,0.22,380.039249999998
2024-10-09,12,0.22,468.2819166666668
2024-10-10,12,0.22,321.6152499999989
2024-10-11,12,0.22,388.4152499999982
2024-10-14,12,0.22,334.2021249999998
2024-10-15,26,0.16,352.97820512819817
2024-10-16,26,0.16,410.37528205127455
2024-10-17,20,0.12,369.53896666665605
2024-10-18,30,0.26,450.0836499999932
2024-10-21,30,0.26,414.675316666664
2024-10-22,20,0.12,391.13263333332725
2024-10-23,20,0.12,434.6061333333273
2024-10-24,16,0.12,410.4189999999944
2024-10-25,16,0.12,412.6689999999944
2024-10-28,16,0.12,425.0614374999932
2024-10-29,16,0.12,473.51210416666436
2024-10-30,16,0.12,482.46091666666325
2024-10-31,16,0.12,535.2609166666662
2024-11-04,16,0.12,484.96979166667006
2024-11-05,16,0.12,559.351520833341
2024-11-06,18,0.24,370.07433333332665
2024-11-07,18,0.24,376.25233333333017
2024-11-08,18,0.24,540.152333333328
2024-11-11,18,0.24,540.152333333328
2024-11-12,20,0.24,519.38353333333
2024-11-13,20,0.24,618.6552333333311
2024-11-14,20,0.24,743.1905333333307
2024-11-18,20,0.24,866.1405333333314
2024-11-19,20,0.24,779.6434333333309
2024-11-21,20,0.24,524.7267666666594
2024-11-22,20,0.24,643.9350999999988
2024-11-25,20,0.24,664.6782999999996
2024-11-26,20,0.24,664.6782999999996
2024-11-27,20,0.24,637.7782999999981
2024-11-28,20,0.24,542.5052999999971
2024-11-29,20,0.3,635.0540000000037
2024-12-02,20,0.3,617.3540000000066
2024-12-03,20,0.3,633.4540000000052
2024-12-04,20,0.3,633.4540000000052
2024-12-05,30,0.16,566.199599999989
2024-12-06,22,0.1,759.6247727272603
2024-12-09,22,0.1,716.9897727272619
2024-12-10,26,0.12,695.0932692307579
2024-12-11,12,0.1,724.5268749999886
2024-12-12,12,0.1,641.248124999991
2024-12-13,12,0.1,631.78999999999
2024-12-16,12,0.1,618.4324999999917
2024-12-17,12,0.1,612.349166666656
2024-12-18,12,0.1,721.0172916666561
2024-12-19,12,0.1,713.2197916666555
2024-12-20,12,0.1,713.2197916666555
2024-12-23,30,0.16,573.2610666666551
2024-12-24,14,0.22,209.14498809522775
2024-12-26,14,0.22,236.0449880952292
2024-12-27,14,0.22,236.0449880952292
2024-12-30,14,0.22,37.264059523800825
2024-12-31,14,0.22,-6.694273809534934
2025-01-01,14,0.22,14.730726190467976
2025-01-02,14,0.22,55.430726190468704
2025-01-03,14,0.22,141.44583333332412
2025-01-06,16,0.3,40.5425000000032
2025-01-07,16,0.3,162.93109375000495
2025-01-08,16,0.3,162.93109375000495
2025-01-09,18,0.16,-8.570666666673787
2025-01-10,18,0.16,-6.420666666672332
2025-01-13,16,0.3,-8.76890624999578
2025-01-14,16,0.3,208.58109375000276
2025-01-15,16,0.3,208.58109375000276
2025-01-16,16,0.3,94.77203125000233
2025-01-17,16,0.3,138.17203125000015
2025-01-20,16,0.3,138.17203125000015
2025-01-21,12,0.1,89.93333333332703
2025-01-22,12,0.1,251.1495833333247
2025-01-23,30,0.1,268.66908333332685
2025-01-24,30,0.1,264.9608333333272
2025-01-27,30,0.1,392.6500833333266
2025-01-28,30,0.1,391.9555833333252
2025-01-29,30,0.1,548.1400833333282
2025-01-30,16,0.1,537.4902083333291
2025-01-31,12,0.1,506.38145833332965
2025-02-03,12,0.1,499.4239583333292
2025-02-04,12,0.1,461.32145833332834
2025-02-05,12,0.1,369.82145833332834
2025-02-06,12,0.1,368.7991666666603
2025-02-07,12,0.1,365.0547916666583
2025-02-10,12,0.1,201.40729166665915
2025-02-11,14,0.26,152.32817857143164
2025-02-12,14,0.26,238.89989285714546
2025-02-13,22,0.22,212.44200000000274
2025-02-14,30,0.16,239.56653333333816
2025-02-17,30,0.16,392.5617333333357
2025-02-18,30,0.16,436.51173333333645
2025-02-19,30,0.16,379.27173333333485
2025-02-20,30,0.16,535.8593333333374
2025-02-21,30,0.16,475.8545333333386
2025-02-24,14,0.16,492.94447619047787
2025-02-25,16,0.16,461.30458333333445
2025-02-27,12,0.14,409.81733333334705
2025-02-28,30,0.16,524.9993333333296
2025-03-03,30,0.16,574.0917333333273
2025-03-04,12,0.14,567.8633333333419
2025-03-05,12,0.14,607.688333333339
2025-03-06,12,0.14,600.9035833333401
2025-03-07,12,0.14,573.9702500000094
2025-03-10,24,0.16,494.35499999999956
2025-03-11,30,0.1,339.1057499999988
2025-03-12,30,0.1,359.24916666666104
2025-03-13,30,0.1,357.5571666666583
2025-03-17,24,0.1,283.2639583333257
2025-03-18,24,0.1,248.65114583332615
2025-03-19,24,0.1,247.77145833332543
2025-03-20,24,0.1,194.14645833331815
2025-03-21,30,0.12,216.9772333333167
2025-03-24,30,0.12,214.56733333331795
2025-03-25,12,0.28,271.5264999999963
2025-03-26,12,0.28,85.57649999999558
2025-03-27,14,0.26,192.56814285714063
2025-03-28,14,0.26,192.56814285714063
2025-04-01,24,0.16,122.99316666665618
2025-04-02,24,0.16,121.22966666665889
2025-04-03,14,0.26,179.71842857142474
2025-04-04,14,0.26,179.71842857142474
2025-04-07,18,0.24,167.52899999999136
2025-04-08,18,0.24,167.52899999999136
2025-04-09,18,0.24,410.0706666666556
2025-04-11,28,0.16,467.1064285714274
2025-04-15,28,0.16,379.7897619047653
2025-04-16,18,0.24,397.02066666665996
2025-04-17,18,0.24,424.2206666666607
2025-04-21,18,0.24,514.9526666666607
2025-04-22,30,0.24,513.4964666666492
2025-04-23,30,0.24,513.4964666666492
2025-04-24,28,0.16,515.06966666667
2025-04-25,28,0.16,460.9219523809552
2025-04-28,22,0.16,473.31966666666267
2025-04-29,22,0.16,720.8429393939332
2025-04-30,22,0.16,697.6866060606044
2025-05-02,22,0.16,722.5366060606029
2025-05-05,22,0.22,706.4099166666638
2025-05-06,26,0.18,633.7691025641034
2025-05-07,22,0.22,633.4434166666651
2025-05-08,22,0.22,633.4434166666651
2025-05-09,22,0.16,622.8306060606046
2025-05-12,22,0.16,622.8306060606046
2025-05-13,28,0.22,456.15085714286033
2025-05-14,12,0.16,502.4296666666669
2025-05-15,18,0.22,559.1666666666679
2025-05-16,18,0.22,650.7224999999999
2025-05-19,18,0.22,626.9724999999999
2025-05-20,18,0.22,543.8848333333335
2025-05-21,24,0.3,593.507187500003
2025-05-22,28,0.2,607.9414285714229
2025-05-23,26,0.3,433.40897435897205
2025-05-26,28,0.2,498.3398214285662
2025-05-27,28,0.2,423.601607142853
2025-05-28,28,0.2,345.4744642857113
2025-05-29,28,0.2,345.4744642857113
2025-05-30,30,0.14,290.88104999999996
2025-06-02,30,0.14,287.5810500000007
2025-06-03,30,0.14,287.5810500000007
2025-06-04,28,0.2,282.52446428571056
2025-06-05,28,0.2,282.52446428571056
2025-06-06,26,0.14,274.8316923076927
2025-06-09,26,0.14,328.0573269230772
2025-06-10,26,0.14,274.5477884615393
2025-06-11,26,0.14,218.06553846153838
2025-06-12,18,0.12,191.8580000000038
2025-06-13,18,0.12,181.59900000000198
