Date,n,P,score_window
2021-12-31,16,0.14,244.5500000000029
2022-01-03,16,0.14,228.45000000000073
2022-01-04,16,0.14,212.75
2022-01-05,16,0.14,197.34999999999854
2022-01-06,20,0.14,191.14999999999782
2022-01-07,20,0.14,191.14999999999782
2022-01-10,20,0.14,163.24999999999636
2022-01-11,20,0.14,188.6999999999971
2022-01-12,20,0.14,188.6999999999971
2022-01-13,30,0.14,217.60000000000582
2022-01-14,30,0.16,200.59999999999854
2022-01-17,30,0.16,142.0500000000029
2022-01-18,30,0.14,110.65000000000873
2022-01-19,30,0.14,108.25000000000728
2022-01-20,22,0.24,152.44999999999345
2022-01-21,22,0.24,192.799999999992
2022-01-24,22,0.24,321.799999999992
2022-01-25,22,0.24,311.74999999999636
2022-01-27,22,0.24,271.1499999999978
2022-01-28,22,0.18,231.39999999999782
2022-01-31,22,0.18,228.1999999999971
2022-02-01,22,0.18,185.79999999999927
2022-02-02,14,0.3,33.450000000008004
2022-02-03,14,0.3,13.400000000005093
2022-02-04,12,0.3,83.75000000000364
2022-02-07,12,0.3,83.75000000000364
2022-02-08,12,0.3,165.20000000000437
2022-02-09,20,0.1,95.24999999999636
2022-02-10,20,0.1,115.5999999999949
2022-02-11,20,0.1,153.44999999999345
2022-02-14,26,0.1,142.40000000000146
2022-02-15,26,0.1,183.9499999999971
2022-02-16,26,0.1,209.25
2022-02-17,26,0.1,178.04999999999927
2022-02-18,24,0.18,64.5999999999949
2022-02-21,24,0.18,30.849999999994907
2022-02-22,20,0.18,17.39999999999054
2022-02-23,18,0.16,-5.650000000005093
2022-02-24,30,0.18,8.099999999998545
2022-02-25,26,0.22,157.34999999999127
2022-02-28,26,0.22,79.94999999999345
2022-03-02,26,0.22,167.29999999999563
2022-03-03,18,0.2,274.69999999999345
2022-03-04,18,0.2,319.549999999992
2022-03-08,18,0.2,50.84999999999309
2022-03-09,18,0.2,42.59999999999309
2022-03-10,18,0.2,53.049999999991996
2022-03-11,12,0.26,157.5999999999931
2022-03-14,12,0.26,157.5999999999931
2022-03-15,12,0.26,271.74999999999454
2022-03-16,12,0.26,363.94999999999163
2022-03-17,12,0.26,347.39999999999236
2022-03-21,12,0.26,254.89999999999236
2022-03-22,12,0.26,289.7999999999938
2022-03-23,12,0.26,363.3499999999931
2022-03-24,12,0.26,345.5999999999931
2022-03-25,12,0.26,388.19999999999163
2022-03-28,30,0.3,391.59999999999854
2022-03-29,30,0.3,398.1499999999978
2022-03-30,30,0.3,314.399999999996
2022-03-31,30,0.3,413.0999999999967
2022-04-01,30,0.3,438.3499999999967
2022-04-04,30,0.3,518.7499999999945
2022-04-05,30,0.3,397.399999999996
2022-04-06,30,0.3,397.399999999996
2022-04-07,30,0.3,369.399999999996
2022-04-08,30,0.3,280.8499999999949
2022-04-11,18,0.26,284.3500000000022
2022-04-12,18,0.26,284.3500000000022
2022-04-13,18,0.3,169.74999999999636
2022-04-18,22,0.16,101.89999999999054
2022-04-19,22,0.16,134.6999999999898
2022-04-20,14,0.18,143.7499999999891
2022-04-21,22,0.16,94.24999999998909
2022-04-22,22,0.16,77.24999999999272
2022-04-25,22,0.16,99.84999999999127
2022-04-26,22,0.16,111.799999999992
2022-04-27,22,0.16,208.64999999999418
2022-04-28,24,0.14,177.64999999999418
2022-04-29,24,0.14,204.24999999999272
2022-05-02,30,0.12,222.1999999999971
2022-05-04,30,0.12,247.54999999999563
2022-05-05,24,0.14,243.04999999999563
2022-05-06,18,0.1,209.00000000000364
2022-05-09,18,0.1,237.25000000000364
2022-05-10,18,0.1,248.65000000000327
2022-05-11,26,0.1,246.59999999999673
2022-05-12,26,0.1,261.399999999996
2022-05-13,26,0.1,284.19999999999527
2022-05-16,28,0.28,306.5999999999949
2022-05-17,28,0.28,320.4499999999971
2022-05-18,28,0.28,479.2999999999993
2022-05-19,28,0.28,401.6499999999978
2022-05-20,14,0.26,387.0999999999967
2022-05-23,14,0.26,384.29999999999745
2022-05-24,14,0.26,384.29999999999745
2022-05-25,14,0.26,384.29999999999745
2022-05-26,14,0.26,449.8999999999978
2022-05-27,28,0.28,312.4999999999982
2022-05-30,28,0.28,257.1999999999989
2022-05-31,28,0.28,244.24999999999818
2022-06-01,24,0.2,187.75000000000728
2022-06-02,24,0.2,198.30000000000655
2022-06-03,24,0.2,401.25000000000364
2022-06-06,24,0.2,393.6500000000051
2022-06-07,24,0.2,397.850000000004
2022-06-08,24,0.2,397.850000000004
2022-06-09,24,0.2,330.20000000000437
2022-06-10,24,0.2,280.1000000000022
2022-06-13,24,0.2,229.45000000000255
2022-06-14,14,0.1,143.449999999988
2022-06-15,14,0.1,139.6999999999898
2022-06-16,14,0.1,150.2499999999909
2022-06-17,14,0.1,123.84999999999309
2022-06-20,30,0.1,98.74999999999272
2022-06-21,28,0.14,-1.749999999998181
2022-06-22,28,0.14,58.00000000000182
2022-06-23,28,0.14,34.45000000000255
2022-06-24,28,0.14,32.45000000000255
2022-06-27,28,0.14,32.45000000000255
2022-06-28,28,0.14,-8.44999999999709
2022-06-29,26,0.16,14.250000000001819
2022-06-30,26,0.16,-27.200000000000728
2022-07-01,26,0.16,-57.20000000000073
2022-07-04,26,0.16,-39.650000000001455
2022-07-05,26,0.16,-42.70000000000073
2022-07-06,26,0.16,50.19999999999891
2022-07-07,16,0.16,129.04999999999927
2022-07-08,24,0.16,134.0
2022-07-11,24,0.16,98.39999999999964
2022-07-12,24,0.16,184.39999999999964
2022-07-13,12,0.14,149.54999999999563
2022-07-14,26,0.18,185.04999999999745
2022-07-15,26,0.18,216.4499999999989
2022-07-18,22,0.16,186.9499999999989
2022-07-19,22,0.16,220.09999999999854
2022-07-20,22,0.16,210.85000000000036
2022-07-21,18,0.18,216.49999999999818
2022-07-22,18,0.18,119.19999999999709
2022-07-25,20,0.12,108.20000000000618
2022-07-26,20,0.12,124.85000000000764
2022-07-27,20,0.12,149.60000000000764
2022-07-28,18,0.18,177.49999999999818
2022-07-29,18,0.18,204.14999999999964
2022-08-01,26,0.16,199.14999999999782
2022-08-02,26,0.16,228.1999999999971
2022-08-03,22,0.26,266.39999999999964
2022-08-04,24,0.12,190.25000000000364
2022-08-05,22,0.26,192.20000000000255
2022-08-08,22,0.26,192.20000000000255
2022-08-10,22,0.26,243.50000000000182
2022-08-11,22,0.26,245.00000000000182
2022-08-12,24,0.12,202.95000000000255
2022-08-16,24,0.12,195.5500000000011
2022-08-17,24,0.12,218.50000000000182
2022-08-18,24,0.12,218.35000000000218
2022-08-19,12,0.14,188.45000000000437
2022-08-22,12,0.14,214.20000000000437
2022-08-23,12,0.14,286.4000000000051
2022-08-24,12,0.14,230.70000000000437
2022-08-25,14,0.3,221.95000000000437
2022-08-26,14,0.3,235.0500000000029
2022-08-29,30,0.3,170.14999999999054
2022-08-30,12,0.14,141.25000000000364
2022-09-01,14,0.3,182.09999999999854
2022-09-02,12,0.14,107.5
2022-09-05,28,0.16,145.450000000008
2022-09-06,30,0.3,147.7499999999891
2022-09-07,28,0.16,117.35000000000582
2022-09-08,30,0.16,118.65000000000873
